,DATE,PPIACO,HOUST,PCE,UMCSENT,PCE.1,PSAVERT,CPALTT01USM657N,FEDFUNDS,PPIACO_NBD20200101,HOUST_NBD20200101,PCE_NBD20200101,UMCSENT_NBD20200101,PCE_NBD20200101.1,PSAVERT_NBD20200101,CPALTT01USM657N_NBD20200101,FEDFUNDS_NBD20200101,PPIACO_CHG,HOUST_CHG,PCE_CHG,UMCSENT_CHG,PCE_CHG.1,PSAVERT_CHG,CPALTT01USM657N_CHG,FEDFUNDS_CHG,PPIACO_CCA,HOUST_CCA,PCE_CCA,UMCSENT_CCA,PCE_CCA.1,PSAVERT_CCA,CPALTT01USM657N_CCA,FEDFUNDS_CCA,PPIACO_CCH,HOUST_CCH,PCE_CCH,UMCSENT_CCH,PCE_CCH.1,PSAVERT_CCH,CPALTT01USM657N_CCH,FEDFUNDS_CCH,FEDFUNDS.1,INDPRO,UNRATE,WILL5000PR,WILL5000IND
253,2005-10-01,166.2,2065,8938.5,74.2,8938.5,2.3,0.201207243,3.78,83.39187,131.36132,60.33127,74.3487,60.33127,31.94444,51.86061,243.87097,4.0,-86,38.1,-2.7,38.1,0.3,-1.020788683,0.16,29.23409,-48.96315,5.12588,-42.89007,5.12588,167.71433,-2164.68644,51.89998,2.43617,-4.08026,0.42716,-3.57417,0.42716,13.97619,-180.39054,4.325,3.78,96.4383,5.0,11890.2181,41.85714286
254,2006-02-01,161.8,2119,9096.0,86.7,9096.0,3.2,0.201714574,4.49,81.18414,134.79644,61.39433,86.87375,61.39433,44.44444,51.99138,289.67742,-2.5,-154,24.4,-4.5,24.4,0.2,-0.560480548,0.2,-18.39962,-84.18752,3.22332,-60.72122,3.22332,77.44623,-1595.21867,54.67916,-1.5333,-7.01563,0.26861,-5.0601,0.26861,6.45385,-132.93489,4.5566,4.49,98.1779,4.8,12859.93368,45.54473684
255,2006-03-01,162.2,1969,9132.9,88.9,9132.9,3.3,0.55359839,4.59,81.38485,125.25445,61.64339,89.07816,61.64339,45.83333,142.68846,296.12903,0.4,-150,36.9,2.2,36.9,0.1,0.351883816,0.1,2.96296,-88.10218,4.85823,30.06991,4.85823,36.92599,1211.50296,26.43279,0.24691,-7.34185,0.40485,2.50583,0.40485,3.07717,100.95858,2.20273,4.59,98.3898,4.7,13036.52739,46.2473913
256,2006-04-01,164.3,1821,9191.6,87.4,9191.6,3.1,0.850850851,4.79,82.43853,115.83969,62.03959,87.57515,62.03959,43.05556,219.30446,309.03226,2.1,-148,58.7,-1.5,58.7,-0.2,0.297252461,0.2,15.43666,-93.768,7.68809,-20.42023,7.68809,-75.02443,515.75683,51.18046,1.28639,-7.814,0.64067,-1.70169,0.64067,-6.25204,42.97974,4.26504,4.79,98.6769,4.7,13172.26632,46.78105263
257,2006-05-01,165.8,1942,9231.8,79.1,9231.8,2.9,0.496277916,4.94,83.19117,123.5369,62.31093,79.25852,62.31093,40.27778,127.91426,318.70968,1.5,121,40.2,-8.3,40.2,-0.2,-0.354572935,0.15,10.90586,77.19908,5.23683,-119.73889,5.23683,-80.02965,-646.92092,37.0019,0.90882,6.43326,0.4364,-9.97824,0.4364,-6.66914,-53.91008,3.08349,4.94,98.7052,4.6,13025.56182,46.32590909
258,2006-06-01,166.1,1802,9259.6,84.9,9259.6,2.9,0.197530864,4.99,83.3417,114.63104,62.49857,85.07014,62.49857,40.27778,50.91304,321.93548,0.3,-140,27.8,5.8,27.8,0.0,-0.298747051,0.05,2.16933,-89.78545,3.60817,84.91346,3.60817,0.0,-1105.48948,12.08469,0.18078,-7.48212,0.30068,7.07612,0.30068,0.0,-92.12412,1.00706,4.99,99.0427,4.6,12597.84273,44.87954545
259,2006-07-01,166.8,1737,9343.8,84.7,9343.8,2.3,0.295712173,5.24,83.69293,110.49618,63.06688,84.86974,63.06688,31.94444,76.219,338.06452,0.7,-65,84.2,-0.2,84.2,-0.6,0.098181309,0.25,5.04657,-44.08521,10.8626,-2.83019,10.8626,-278.16194,484.1901,58.66271,0.42055,-3.67377,0.90522,-0.23585,0.90522,-23.18016,40.34917,4.88856,5.24,98.9804,4.7,12641.689,45.0935
260,2006-08-01,167.9,1650,9342.2,82.0,9342.2,2.5,0.196560197,5.25,84.24486,104.96183,63.05608,82.16433,63.05608,34.72222,50.66285,338.70968,1.1,-87,-1.6,-2.7,-1.6,0.2,-0.099151977,0.01,7.88769,-61.66104,-0.2055,-38.87563,-0.2055,100.05793,-490.10144,2.28789,0.65731,-5.13842,-0.01713,-3.23964,-0.01713,8.33816,-40.84179,0.19066,5.25,99.4106,4.7,12860.09478,45.94434783
261,2007-01-01,164.0,1409,9538.7,96.9,9538.7,2.4,0.305252725,5.25,82.28801,89.63104,64.38238,97.09419,64.38238,33.33333,78.67805,338.70968,-1.6,-240,50.4,5.2,50.4,-0.2,0.156369351,0.01,-11.65058,-188.74657,6.3573,66.18857,6.3573,-96.05125,861.57211,2.28789,-0.97088,-15.72888,0.52977,5.51571,0.52977,-8.00427,71.79768,0.19066,5.25,99.7571,4.6,14293.094,51.4445
262,2007-02-01,166.8,1480,9566.0,91.3,9566.0,2.8,0.535036756,5.26,83.69293,94.14758,64.56664,91.48297,64.56664,38.88889,137.90425,339.35484,2.8,71,27.3,-5.6,27.3,0.4,0.229784031,0.01,20.31487,58.99423,3.42952,-71.43448,3.42952,184.98082,673.43449,2.28354,1.69291,4.91619,0.28579,-5.95287,0.28579,15.41507,56.11954,0.1903,5.26,100.7275,4.5,14573.34579,52.52947368
263,2007-03-01,169.3,1495,9611.7,88.4,9611.7,3.0,0.910569585,5.26,84.94732,95.10178,64.8751,88.57715,64.8751,41.66667,234.6968,339.35484,2.5,15,45.7,-2.9,45.7,0.2,0.375532829,0.0,17.85216,12.10094,5.71915,-38.73458,5.71915,82.79145,638.08185,0.0,1.48768,1.00841,0.4766,-3.22788,0.4766,6.89929,53.17349,0.0,5.26,100.9023,4.4,14199.50591,51.26772727
264,2007-04-01,171.4,1490,9643.6,87.1,9643.6,3.0,0.649616269,5.25,86.001,94.78372,65.09041,87.27455,65.09041,41.66667,167.4368,338.70968,2.1,-5,31.9,-1.3,31.9,0.0,-0.260953316,-0.01,14.79326,-4.0201,3.97605,-17.7781,3.97605,0.0,-405.22619,-2.28354,1.23277,-0.33501,0.33134,-1.48151,0.33134,0.0,-33.76885,-0.1903,5.25,101.5874,4.5,14771.3355,53.391
265,2007-05-01,173.3,1415,9685.8,88.3,9685.8,2.8,0.611071867,5.25,86.95434,90.01272,65.37524,88.47695,65.37524,38.88889,157.50209,338.70968,1.9,-75,42.2,1.2,42.2,-0.2,-0.038544401,0.0,13.22903,-61.97591,5.2397,16.41987,5.2397,-82.79145,-73.40071,0.0,1.10242,-5.16466,0.43664,1.36832,0.43664,-6.89929,-6.11673,0.0,5.25,101.6299,4.4,15204.31227,55.03409091
266,2007-06-01,173.8,1448,9706.8,85.3,9706.8,2.7,0.193797518,5.25,87.20522,92.11196,65.51699,85.47094,65.51699,37.5,49.95078,338.70968,0.5,33,21.0,-3.0,21.0,-0.1,-0.41727435,0.0,3.45722,27.66452,2.59893,-41.47878,2.59893,-43.64117,-1378.08082,0.0,0.2881,2.30538,0.21658,-3.45657,0.21658,-3.63676,-114.84007,0.0,5.25,101.6482,4.6,15265.23286,55.34047619
267,2007-10-01,174.7,1264,9882.7,80.9,9882.7,2.2,0.213919133,4.76,87.6568,80.40712,66.70424,81.06212,66.70424,30.55556,55.13707,307.09677,1.2,81,37.6,-2.5,37.6,-0.1,-0.061671608,-0.18,8.27114,79.47325,4.57426,-36.52138,4.57426,-53.34212,-303.98266,-44.5412,0.68926,6.62277,0.38119,-3.04345,0.38119,-4.44518,-25.33189,-3.71177,4.76,101.6345,4.7,15490.90957,56.46956522
268,2007-11-01,179.0,1197,9955.9,76.1,9955.9,1.9,0.593961787,4.49,89.81435,76.14504,67.19831,76.25251,67.19831,26.38889,153.09201,289.67742,4.3,-67,73.2,-4.8,73.2,-0.3,0.380042655,-0.27,29.17871,-65.35544,8.8555,-73.39867,8.8555,-175.92417,1225.46031,-70.07396,2.43156,-5.44629,0.73796,-6.11656,0.73796,-14.66035,102.12169,-5.8395,4.49,102.2068,4.7,14714.02095,53.72666667
269,2008-02-01,182.7,1103,9981.7,70.8,9981.7,3.0,0.290411218,2.98,91.67085,70.16539,67.37245,70.94188,67.37245,41.66667,74.85269,192.25806,1.7,19,-14.7,-7.6,-14.7,0.4,-0.206646429,-0.96,11.21812,20.851,-1.76593,-122.35791,-1.76593,171.72101,-644.88972,-335.10891,0.93484,1.73758,-0.14716,-10.19649,-0.14716,14.31008,-53.74081,-27.92574,2.98,101.7671,4.9,13645.7895,50.071
270,2008-03-01,187.9,1005,10035.3,69.5,10035.3,2.9,0.866821293,2.61,94.27998,63.9313,67.73423,69.63928,67.73423,40.27778,223.4208,168.3871,5.2,-98,53.6,-1.3,53.6,-0.1,0.576410075,-0.37,33.67733,-111.65544,6.42655,-22.2387,6.42655,-40.68186,1312.24191,-159.0877,2.80644,-9.30462,0.53555,-1.85322,0.53555,-3.39016,109.35349,-13.25731,2.61,101.4355,5.1,13217.004,48.589
271,2008-04-01,190.9,1013,10070.3,62.6,10070.3,2.4,0.606477839,2.28,95.78525,64.4402,67.97046,62.72545,67.97046,33.33333,156.31799,147.09677,3.0,8,35.0,-6.9,35.0,-0.5,-0.260343454,-0.33,19.00779,9.51442,4.17794,-125.47377,4.17794,-227.0904,-428.59758,-162.20973,1.58398,0.79287,0.34816,-10.45615,0.34816,-18.9242,-35.71646,-13.51748,2.28,100.7424,5.0,13769.44909,50.685
272,2008-05-01,196.6,973,10132.3,59.8,10132.3,6.8,0.842088603,1.98,98.64526,61.89567,68.38894,59.91984,68.38894,94.44444,217.04601,127.74194,5.7,-40,62.0,-2.8,62.0,4.4,0.235610764,-0.3,35.30577,-48.34491,7.36541,-54.91154,7.36541,1249.74465,393.86046,-169.29432,2.94215,-4.02874,0.61378,-4.57596,0.61378,104.14539,32.8217,-14.10786,1.98,100.132,5.4,14146.89143,52.15904762
273,2008-06-01,200.5,1046,10187.1,56.4,10187.1,4.6,1.007699693,2.0,100.60211,66.53944,68.75882,56.51303,68.75882,63.88889,259.73182,129.03226,3.9,73,54.8,-3.4,54.8,-2.2,0.16561109,0.02,23.57165,86.81347,6.47265,-70.2438,6.47265,-469.03957,215.44829,12.0604,1.9643,7.23446,0.53939,-5.85365,0.53939,-39.08663,17.95402,1.00503,2.0,99.8651,5.6,13641.35476,50.38333333
274,2008-07-01,205.5,923,10185.1,61.2,10185.1,3.6,0.525101113,2.01,103.11089,58.71501,68.74532,61.32265,68.74532,50.0,135.34336,129.67742,5.0,-123,-2.0,4.8,-2.0,-1.0,-0.482598581,0.01,29.55814,-150.11929,-0.23562,98.01364,-0.23562,-294.14695,-782.20157,5.98505,2.46318,-12.50994,-0.01963,8.1678,-0.01963,-24.51225,-65.18346,0.49875,2.01,99.4214,5.8,12761.15045,47.20363636
275,2009-02-01,169.3,582,9824.5,56.3,9824.5,5.4,0.497293304,0.22,84.94732,37.0229,66.31141,56.41283,66.31141,75.0,128.17598,14.19355,-1.9,92,-22.7,-4.9,-22.7,-0.5,0.062051566,0.07,-13.39221,206.47807,-2.76946,-100.14319,-2.76946,-106.26408,159.93409,459.5907,-1.11602,17.20651,-0.23079,-8.34527,-0.23079,-8.85534,13.32784,38.29923,0.22,87.8412,8.3,8107.508421,30.44526316
276,2009-03-01,168.1,505,9773.2,57.3,9773.2,5.8,0.243174846,0.18,84.34521,32.12468,65.96516,57.41483,65.96516,80.55556,62.67765,11.6129,-1.2,-77,-51.3,1.0,-51.3,0.4,-0.254118458,-0.04,-8.5359,-170.29442,-6.28238,21.12731,-6.28238,85.75076,-858.47914,-240.80483,-0.71132,-14.1912,-0.52353,1.76061,-0.52353,7.1459,-71.53993,-20.06707,0.18,86.4794,8.7,7621.979545,28.70454545
277,2009-04-01,169.1,478,9772.5,65.1,9772.5,6.5,0.249636828,0.15,84.84696,30.40712,65.96043,65.23046,65.96043,90.27778,64.3432,9.67742,1.0,-27,-0.7,7.8,-0.7,0.7,0.006461982,-0.03,7.11746,-65.93724,-0.08595,153.14871,-0.08595,136.73311,31.47175,-218.78587,0.59312,-5.49477,-0.00716,12.76239,-0.00716,11.39443,2.62265,-18.23216,0.15,85.7883,9.0,8586.514286,32.39142857
278,2009-05-01,170.8,540,9791.6,68.7,9791.6,7.8,0.288876383,0.18,85.69995,34.35115,66.08935,68.83768,66.08935,108.33333,74.45709,11.6129,1.7,62,19.1,3.6,19.1,1.3,0.039239556,0.03,12.00363,146.35009,2.34307,64.58958,2.34307,218.78587,175.19002,218.78587,1.0003,12.19584,0.19526,5.38247,0.19526,18.23216,14.59917,18.23216,0.18,84.9516,9.4,9148.8315,34.581
279,2009-06-01,174.1,585,9852.4,70.8,9852.4,6.1,0.858989226,0.21,87.35575,37.21374,66.49973,70.94188,66.49973,84.72222,221.4021,13.54839,3.3,45,60.8,2.1,60.8,-1.7,0.570112843,0.03,22.96388,96.05125,7.42825,36.13176,7.42825,-295.00196,1307.70903,184.98082,1.91366,8.00427,0.61902,3.01098,0.61902,-24.5835,108.97575,15.41507,0.21,84.6928,9.5,9405.915909,35.62136364
280,2009-09-01,174.1,585,9927.8,73.5,9927.8,5.5,0.062548069,0.15,87.35575,37.21374,67.00865,73.64729,67.00865,76.38889,16.12159,9.67742,-0.9,-1,-76.3,7.8,-76.3,1.1,-0.161736935,-0.01,-6.18735,-2.04953,-9.18733,134.62378,-9.18733,267.77226,-1532.37866,-77.44623,-0.51561,-0.17079,-0.76561,11.21865,-0.76561,22.31436,-127.69822,-6.45385,0.15,87.4033,9.8,10689.0281,40.56619048
281,2009-10-01,175.2,534,9976.7,70.6,9976.7,5.1,0.096310119,0.12,87.90768,33.96947,67.3387,70.74148,67.3387,70.83333,24.82367,7.74194,1.1,-51,48.9,-2.9,48.9,-0.4,0.033762049,-0.03,7.558,-109.45921,5.89617,-48.30631,5.89617,-90.60906,517.96562,-267.77226,0.62983,-9.1216,0.49135,-4.02553,0.49135,-7.55076,43.1638,-22.31436,0.12,87.6035,10.0,10920.57545,41.47363636
282,2009-11-01,177.4,588,9985.7,67.4,9985.7,5.5,0.070775337,0.12,89.01154,37.40458,67.39945,67.53507,67.39945,76.38889,18.24215,7.74194,2.2,54,9.0,-3.2,9.0,0.4,-0.025534782,0.0,14.97467,115.59733,1.08203,-55.66215,1.08203,90.60906,-369.67536,0.0,1.24789,9.63311,0.09017,-4.63851,0.09017,7.55076,-30.80628,0.0,0.12,87.9559,9.9,11081.2195,42.1125
283,2010-02-01,181.0,604,10093.4,73.6,10093.4,5.3,0.024920738,0.13,90.81786,38.42239,68.12638,73.74749,68.12638,73.61111,6.42325,8.3871,-0.9,-10,37.3,-0.8,37.3,-0.3,-0.316826619,0.02,-5.95207,-19.70488,4.4428,-12.9731,4.4428,-66.07173,-3142.04571,200.4649,-0.49601,-1.64207,0.37023,-1.08109,0.37023,-5.50598,-261.83714,16.70541,0.13,89.4972,9.8,11182.90053,42.69368421
284,2010-03-01,183.3,636,10156.0,73.6,10156.0,5.3,0.410628354,0.16,91.9719,40.45802,68.5489,73.74749,68.5489,73.61111,105.83833,10.32258,2.3,32,62.6,0.0,62.6,0.0,0.385707615,0.03,15.15255,61.94924,7.4195,0.0,7.4195,0.0,3362.38589,249.16724,1.26271,5.16244,0.61829,0.0,0.61829,0.0,280.19882,20.76394,0.16,90.1419,9.9,11879.69391,45.43695652
285,2010-04-01,184.4,687,10182.3,72.2,10182.3,6.0,0.173688491,0.2,92.52383,43.70229,68.72642,72.34469,68.72642,83.33333,44.76773,12.90323,1.1,51,26.3,-1.4,26.3,0.7,-0.236939863,0.04,7.17979,92.56287,3.10351,-23.04598,3.10351,148.86318,-1032.51017,267.77226,0.59832,7.71357,0.25863,-1.9205,0.25863,12.40526,-86.04251,22.31436,0.2,90.4591,9.9,12382.2019,47.41904762
286,2010-05-01,184.8,583,10210.8,73.6,10210.8,6.4,0.077519735,0.2,92.72454,37.08651,68.91878,73.74749,68.91878,88.88889,19.9805,12.90323,0.4,-104,28.5,1.4,28.5,0.4,-0.096168756,0.0,2.60022,-196.97653,3.35408,23.04598,3.35408,77.44623,-968.07703,0.0,0.21668,-16.41471,0.27951,1.9205,0.27951,6.45385,-80.67309,0.0,0.2,91.702,9.6,11643.4355,44.654
287,2010-08-01,184.9,599,10307.1,68.9,10307.1,6.2,0.138066428,0.19,92.77471,38.10433,69.56877,69.03808,69.56877,86.11111,35.58624,12.25806,0.8,53,39.0,1.1,39.0,0.1,0.116962122,0.01,5.20326,111.17115,4.54917,19.31278,4.54917,19.51263,2253.90942,64.88067,0.43361,9.26426,0.3791,1.6094,0.3791,1.62605,187.82578,5.40672,0.19,92.5899,9.5,11206.58409,43.20727273
288,2010-09-01,184.9,594,10327.1,68.2,10327.1,6.1,0.058173623,0.19,92.77471,37.78626,69.70376,68.33667,69.70376,84.72222,14.99409,12.25806,0.0,-5,20.0,-0.7,20.0,-0.1,-0.079892805,0.0,0.0,-10.05873,2.32624,-12.25394,2.32624,-19.51263,-1037.16347,0.0,0.0,-0.83823,0.19385,-1.02116,0.19385,-1.62605,-86.43029,0.0,0.19,92.8564,9.5,11587.08619,44.76142857
289,2010-10-01,186.6,543,10386.4,67.7,10386.4,5.9,0.124519889,0.19,93.6277,34.54198,70.10401,67.83567,70.10401,81.94444,32.09466,12.25806,1.7,-51,59.3,-0.5,59.3,-0.2,0.066346266,0.0,10.98258,-107.724,6.8709,-8.83006,6.8709,-40.0037,913.2401,0.0,0.91522,-8.977,0.57258,-0.73584,0.57258,-3.33364,76.10334,0.0,0.19,92.6037,9.4,12128.60333,46.91619048
290,2010-11-01,187.7,545,10433.6,71.6,10433.6,5.8,0.042064642,0.19,94.17963,34.66921,70.42259,71.74349,70.42259,80.55556,10.84205,12.25806,1.1,2,47.2,3.9,47.2,-0.1,-0.082455246,0.0,7.05319,4.41177,5.44093,67.21067,5.44093,-20.51332,-1302.3095,0.0,0.58777,0.36765,0.45341,5.60089,0.45341,-1.70944,-108.52579,0.0,0.19,92.6773,9.8,12450.26286,48.23095238
291,2010-12-01,189.7,539,10471.0,74.5,10471.0,6.2,0.171844079,0.18,95.18314,34.28753,70.67503,74.6493,70.67503,86.11111,44.29234,11.6129,2.0,-6,37.4,2.9,37.4,0.4,0.129779437,-0.01,12.71872,-13.28427,4.2938,47.64486,4.2938,80.02965,1688.85601,-64.88067,1.05989,-1.10702,0.35782,3.97041,0.35782,6.66914,140.738,-5.40672,0.18,93.5851,9.3,12944.74864,50.23818182
292,2011-01-01,192.7,630,10514.3,74.2,10514.3,6.6,0.476323005,0.17,96.68841,40.07634,70.96728,74.3487,70.96728,91.66667,122.77094,10.96774,3.0,91,43.3,-0.3,43.3,0.4,0.304478926,-0.01,18.82884,187.2051,4.95204,-4.84197,4.95204,75.02443,1223.41039,-68.5901,1.56907,15.60042,0.41267,-0.4035,0.41267,6.25204,101.95087,-5.71584,0.17,93.3944,9.1,13368.1435,51.9485
293,2011-02-01,195.8,517,10540.6,77.5,10540.6,6.9,0.493136503,0.16,98.24385,32.88804,71.1448,77.65531,71.1448,95.83333,127.10457,10.32258,3.1,-113,26.3,3.3,26.3,0.3,0.016813497,-0.01,19.15099,-237.21233,2.99788,52.21654,2.99788,53.34212,41.62777,-72.74955,1.59592,-19.76769,0.24982,4.35138,0.24982,4.44518,3.46898,-6.06246,0.16,92.993,9.0,13772.26579,53.58947368
294,2011-03-01,199.2,600,10619.7,67.5,10619.7,6.3,0.975107203,0.14,99.94982,38.16794,71.67869,67.63527,71.67869,87.5,251.33119,9.03226,3.4,83,79.1,-10.0,79.1,-0.6,0.481970701,-0.02,20.65874,178.66414,8.97156,-165.78041,8.97156,-109.16613,818.11368,-160.23767,1.72156,14.88868,0.74763,-13.81503,0.74763,-9.09718,68.17614,-13.35314,0.14,93.982,9.0,13610.84565,53.05608696
295,2011-04-01,203.1,554,10652.1,69.8,10652.1,6.3,0.643942954,0.1,101.90667,35.24173,71.89738,69.93988,71.89738,87.5,165.97452,6.45161,3.9,-46,32.4,2.3,32.4,0.0,-0.33116425,-0.04,23.26695,-95.71796,3.65555,40.20769,3.65555,0.0,-497.92473,-403.76668,1.93891,-7.9765,0.30463,3.35064,0.30463,0.0,-41.49373,-33.64722,0.1,93.6525,9.1,13920.5005,54.3315
296,2011-05-01,204.1,561,10672.2,74.3,10672.2,6.3,0.470418753,0.09,102.40843,35.68702,72.03305,74.4489,72.03305,87.5,121.24914,5.80645,1.0,7,20.1,4.5,20.1,0.0,-0.173524201,-0.01,5.89392,15.06746,2.26221,74.97233,2.26221,0.0,-376.78426,-126.43262,0.49116,1.25562,0.18852,6.24769,0.18852,0.0,-31.39869,-10.53605,0.09,93.7775,9.0,13967.82667,54.6
297,2011-08-01,203.2,585,10750.3,55.8,10750.3,6.7,0.27575889,0.1,101.95685,37.21374,72.56019,55.91182,72.56019,93.05556,71.07609,6.45161,-1.4,-38,18.7,-7.9,18.7,0.0,0.187154324,0.03,-8.23937,-75.52161,2.0892,-158.89283,2.0892,0.0,1362.4122,428.00993,-0.68661,-6.29347,0.1741,-13.24107,0.1741,0.0,113.53435,35.66749,0.1,95.0969,9.0,12296.03783,48.29695652
298,2011-09-01,203.7,650,10783.2,59.5,10783.2,6.4,0.151846212,0.08,102.20773,41.3486,72.78225,59.61924,72.78225,88.88889,39.13794,5.16129,0.5,65,32.9,3.7,32.9,-0.3,-0.123912679,-0.02,2.94913,126.43262,3.66685,77.04293,3.66685,-54.97144,-715.99039,-267.77226,0.24576,10.53605,0.30557,6.42024,0.30557,-4.58095,-59.66587,-22.31436,0.08,95.0281,9.0,12144.12905,47.79666667
299,2012-02-01,201.6,704,10987.2,75.3,10987.2,7.3,0.440297355,0.1,101.15404,44.78372,74.15917,75.4509,74.15917,101.38889,113.48543,6.45161,0.9,-19,90.4,0.3,90.4,-0.1,0.000278212,0.02,5.36914,-31.95704,9.91415,4.79043,9.91415,-16.32678,0.75849,267.77226,0.44743,-2.66309,0.82618,0.3992,0.82618,-1.36057,0.06321,22.31436,0.1,97.0959,8.3,14058.3455,55.798
300,2012-03-01,204.2,695,10993.9,76.2,10993.9,7.6,0.759455862,0.13,102.45861,44.2112,74.20439,76.35271,74.20439,105.55556,195.74765,8.3871,2.6,-9,6.7,0.9,6.7,0.3,0.319158507,0.03,15.37724,-15.43981,0.73154,14.25759,0.73154,48.32868,654.18228,314.83712,1.28144,-1.28665,0.06096,1.18813,0.06096,4.02739,54.51519,26.23643,0.13,96.5919,8.2,14396.52636,57.25181818
301,2012-04-01,203.7,753,11018.5,76.4,11018.5,7.9,0.30210295,0.14,102.20773,47.90076,74.37043,76.55311,74.37043,109.72222,77.8662,9.03226,-0.5,58,24.6,0.2,24.6,0.3,-0.457352912,0.01,-2.9419,96.18406,2.68213,3.14548,2.68213,46.45741,-1106.20122,88.92957,-0.24516,8.01534,0.22351,0.26212,0.22351,3.87145,-92.18344,7.4108,0.14,97.2942,8.2,14339.5995,57.106
302,2012-09-01,204.4,847,11105.3,78.3,11105.3,7.2,0.446221227,0.14,102.55896,53.88041,74.9563,78.45691,74.9563,100.0,115.01229,9.03226,1.7,93,49.3,4.0,49.3,0.5,-0.110294591,0.01,10.02217,139.56999,5.33905,62.92398,5.33905,86.3682,-265.05689,88.92957,0.83518,11.63083,0.44492,5.24367,0.44492,7.19735,-22.08807,7.4108,0.14,97.2383,7.8,14884.35,59.81789474
303,2013-02-01,204.3,962,11290.5,77.6,11290.5,4.7,0.819002953,0.15,102.50878,61.19593,76.20632,77.75551,76.20632,65.27778,211.09575,9.67742,1.8,74,38.1,3.8,38.1,-0.2,0.523272534,0.01,10.61954,96.05125,4.05627,60.25043,4.05627,-50.00724,1222.36727,82.79145,0.88496,8.00427,0.33802,5.02087,0.33802,-4.16727,101.86394,6.89929,0.15,98.6733,7.7,15690.38158,63.62736842
304,2013-03-01,204.0,1010,11290.1,78.6,11290.1,4.8,0.261450858,0.14,102.35825,64.24936,76.20362,78.75752,76.20362,66.66667,67.38824,9.03226,-0.3,48,-0.4,1.0,-0.4,0.1,-0.557552094,-0.01,-1.76341,58.42939,-0.04251,15.36513,-0.04251,25.26409,-1370.20961,-82.79145,-0.14695,4.86912,-0.00354,1.28043,-0.00354,2.10534,-114.18413,-6.89929,0.14,99.0788,7.5,16095.508,65.3975
305,2013-06-01,204.3,839,11344.4,84.1,11344.4,5.4,0.239970809,0.09,102.50878,53.3715,76.57012,84.26854,76.57012,75.0,61.85181,5.80645,0.2,-91,22.8,-0.4,22.8,0.1,0.061930031,-0.02,1.17532,-123.56866,2.41419,-5.69396,2.41419,22.43056,358.20561,-240.80483,0.09794,-10.29739,0.20118,-0.4745,0.20118,1.86921,29.85047,-20.06707,0.09,99.2424,7.5,16760.588,68.4445
